movieId,mean_rating,std_rating,0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,count_users,rated_by_group,rated_by_all_groups
51255,3.8857142857142857,0.9321521136730905,0,0,1,0,2,1,1,8,9,7,6,35,480,"232, 480, 365"
51662,3.6018518518518516,1.00648664862701,0,1,1,2,2,1,6,16,13,5,7,54,480,"232, 153, 480, 365, 62"
52973,3.6029411764705883,0.7259206460169909,0,0,0,0,2,2,5,10,10,3,2,34,480,"232, 480, 365, 506"
53000,3.6785714285714284,0.890270979860861,0,0,0,1,1,0,0,3,6,3,0,14,480,"480, 506"
24,3.1875,0.9979144919948469,0,0,0,0,4,1,5,1,3,0,2,16,555,"555, 290"
29,4.045454545454546,0.8438727464026861,0,0,0,0,2,0,1,2,7,6,4,22,555,555
65,2.9411764705882355,0.9981600720384304,0,0,1,1,2,1,8,1,1,1,1,17,555,555
72,2.8,1.3038404810405297,0,0,1,0,1,0,1,0,2,0,0,5,555,555
75,2.3333333333333335,1.1547005383792515,0,0,1,0,0,0,2,0,0,0,0,3,555,555
88,3.375,1.0471823666825704,0,0,0,0,3,0,2,3,2,0,2,12,555,555
116,3.8333333333333335,1.0408329997330663,0,0,0,0,0,0,1,1,0,0,1,3,555,555
141,3.4651162790697674,0.8890561396731855,0,0,2,0,1,1,16,4,14,1,4,43,555,"555, 302, 262"
145,3.338235294117647,0.8679529053982739,0,0,1,0,3,2,11,4,10,1,2,34,555,"232, 555"
155,2.4,1.5165750888103102,0,0,2,0,1,0,0,0,2,0,0,5,555,555
186,2.8653846153846154,0.9854713827168428,0,2,0,1,2,2,13,2,3,0,1,26,555,555
187,4.75,0.3535533905932738,0,0,0,0,0,0,0,0,0,1,1,2,555,555
203,3.3,0.7149203529842405,0,0,0,0,0,1,6,1,1,0,1,10,555,555
218,3.5555555555555554,1.130388330520878,0,0,0,0,2,0,2,0,3,0,2,9,555,555
314,3.7916666666666665,0.7821396449755148,0,0,0,0,0,1,3,0,6,0,2,12,555,555
327,2.6842105263157894,1.0828271421990867,0,0,3,1,3,2,4,1,5,0,0,19,555,555
339,3.481818181818182,0.9177450039394888,0,0,1,1,3,1,21,6,13,1,8,55,555,"555, 262"
372,2.533333333333333,0.9347777938149386,0,0,2,0,5,1,4,1,2,0,0,15,555,555
405,2.35,0.8181958472422385,0,0,2,0,2,1,5,0,0,0,0,10,555,"555, 359"
413,2.53125,0.7180703308172536,0,0,1,0,6,1,7,0,1,0,0,16,555,555
414,2.25,0.5,0,0,0,0,3,0,1,0,0,0,0,4,555,555
415,2.5454545454545454,0.8201995322647243,0,0,1,0,4,0,5,0,1,0,0,11,555,555
419,2.8333333333333335,1.2488089563755578,0,1,1,0,3,1,4,3,0,0,2,15,555,555
426,3.0,0.0,0,0,0,0,0,0,3,0,0,0,0,3,555,555
438,3.0,0.816496580927726,0,0,0,0,1,0,2,0,1,0,0,4,555,555
471,3.8181818181818183,1.0527227119356304,0,0,1,0,1,0,5,1,6,3,5,22,555,555
489,2.8333333333333335,0.35355339059327373,0,0,0,0,1,1,7,0,0,0,0,9,555,555
499,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
512,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
514,3.7,1.0852547064066471,0,0,0,0,1,1,2,1,2,0,3,10,555,555
516,3.1666666666666665,0.6123724356957945,0,0,0,0,1,0,5,1,2,0,0,9,555,555
519,2.607142857142857,1.211778277329064,0,0,2,0,6,1,1,0,3,0,1,14,555,555
542,2.7,1.2736648783028532,0,1,1,0,2,0,2,1,3,0,0,10,555,555
555,3.696969696969697,0.9180430438182244,0,0,0,0,2,2,9,4,7,2,7,33,555,555
577,2.3333333333333335,1.1547005383792515,0,0,1,0,0,0,2,0,0,0,0,3,555,555
585,2.6041666666666665,0.9552960691378065,0,2,1,0,4,4,9,1,3,0,0,24,555,555
611,1.625,0.47871355387816905,0,0,1,1,2,0,0,0,0,0,0,4,555,555
633,5.0,,0,0,0,0,0,0,0,0,0,0,1,1,555,555
667,2.6666666666666665,0.5163977794943222,0,0,0,0,2,0,4,0,0,0,0,6,555,555
674,2.5833333333333335,1.114300976696452,0,0,1,0,2,0,1,1,1,0,0,6,555,555
700,3.2142857142857144,0.9063269671749659,0,0,0,1,0,0,3,0,3,0,0,7,555,555
719,2.7045454545454546,0.971732509111468,0,0,3,1,3,1,9,1,4,0,0,22,555,555
720,4.035714285714286,1.307732707843937,0,1,0,0,1,0,0,0,6,0,6,14,555,"555, 3"
724,2.9411764705882355,0.8639001848661481,0,0,0,2,2,0,9,2,1,0,1,17,555,555
737,2.8181818181818183,1.3280197150781925,0,0,1,0,5,0,2,0,1,0,2,11,555,555
743,2.5714285714285716,0.8739200556894572,0,0,1,1,4,1,5,0,2,0,0,14,555,555
748,3.230769230769231,0.6956826568014751,0,0,0,0,2,0,5,2,4,0,0,13,555,555
785,3.38,1.0132456102380443,0,0,0,1,2,4,6,3,4,1,4,25,555,555
790,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
800,4.090909090909091,0.9700046860242948,0,0,0,0,1,0,1,1,3,1,4,11,555,"156, 555, 290"
813,2.6666666666666665,0.5773502691896258,0,0,0,0,1,0,2,0,0,0,0,3,555,555
849,2.977272727272727,1.0174345974917307,0,0,1,1,5,0,8,1,4,1,1,22,555,"555, 3"
851,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,555,"156, 555"
866,3.8333333333333335,0.8071648849616486,0,0,0,0,1,0,1,2,6,0,2,12,555,"156, 555, 290"
913,4.1875,0.6222766754985801,0,0,0,0,0,0,3,1,9,6,5,24,555,"156, 555, 290"
926,4.40625,0.5836308764964376,0,0,0,0,0,0,1,0,6,3,6,16,555,555
955,3.7,1.0656989658033293,0,0,1,0,0,0,5,0,5,1,3,15,555,"156, 555, 290"
968,3.71875,1.0160175523418218,0,0,0,0,2,0,4,2,3,1,4,16,555,"555, 290"
969,3.875,0.9237212077056678,0,0,1,0,0,0,5,2,9,2,5,24,555,"156, 555, 290"
1007,2.5,0.6454972243679028,0,0,0,0,4,0,2,1,0,0,0,7,555,555
1020,2.9782608695652173,0.7609542584145315,0,0,0,0,6,1,10,1,4,1,0,23,555,555
1021,2.25,1.0645812948447542,0,1,3,0,5,2,2,1,2,0,0,16,555,555
1033,3.625,0.5690901829794961,0,0,0,0,0,0,4,3,3,2,0,12,555,555
1037,2.6923076923076925,1.0904597948125205,0,0,3,0,1,0,5,2,2,0,0,13,555,555
1081,3.5,0.9636241116594315,0,0,0,0,2,0,0,1,4,1,0,8,555,555
1088,3.3,0.9464847243000456,0,0,1,2,0,0,9,6,3,3,1,25,555,"555, 286"
1094,3.46,0.9886859966642594,0,0,1,1,1,2,5,0,13,0,2,25,555,"156, 555, 290"
1124,3.6818181818181817,1.365150674334655,0,1,0,0,1,0,0,2,4,0,3,11,555,"555, 3"
1129,3.5476190476190474,0.9206622874969125,0,0,0,0,3,0,6,1,8,0,3,21,555,555
1135,3.0555555555555554,0.6346477588219923,0,0,0,0,1,1,5,0,2,0,0,9,555,555
1170,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
1186,3.6538461538461537,1.1435437497937313,0,1,0,0,0,0,3,1,4,3,1,13,555,"555, 290"
1215,4.055555555555555,0.8915558282417286,0,0,0,0,1,1,4,3,6,3,9,27,555,555
1249,3.933333333333333,0.7286647932708022,0,0,0,0,0,1,2,2,5,3,2,15,555,555
1269,3.825,1.0547511554864493,0,1,0,0,0,1,2,4,4,5,3,20,555,"555, 290"
1277,4.083333333333333,0.6645800679125629,0,0,0,0,0,0,1,0,3,1,1,6,555,"555, 359"
1287,3.911764705882353,1.1757350641945108,0,1,0,0,0,1,2,1,5,2,5,17,555,"555, 290"
1290,3.5,0.9354143466934853,0,0,0,0,1,0,4,0,2,1,1,9,555,555
1327,2.5454545454545454,1.2339883600452934,0,1,1,0,3,0,4,1,0,0,1,11,555,555
1330,1.5,0.5773502691896257,0,0,2,0,2,0,0,0,0,0,0,4,555,555
1332,3.5,0.7071067811865476,0,0,0,0,0,0,1,0,1,0,0,2,555,555
1333,3.6285714285714286,0.7209354334194318,0,0,0,1,1,0,8,7,14,2,2,35,555,"232, 555, 315, 290, 346, 286"
1334,2.6,0.8944271909999159,0,0,0,0,3,0,1,0,1,0,0,5,555,555
1336,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,555,555
1346,2.6,1.140175425099138,0,0,1,0,1,0,2,0,1,0,0,5,555,555
1356,3.904255319148936,0.9186373289229307,0,1,0,0,0,0,13,4,13,4,12,47,555,"153, 48, 555"
1358,3.8076923076923075,1.049542024665264,0,1,0,0,1,2,2,1,12,2,5,26,555,"156, 555, 290"
1359,2.769230769230769,1.2009611535381537,0,2,0,0,2,0,4,2,3,0,0,13,555,555
1371,2.962962962962963,0.7586162241203225,0,0,1,0,4,2,14,1,4,1,0,27,555,"555, 3"
1373,2.4444444444444446,0.9835244081556432,0,1,2,1,3,2,7,0,2,0,0,18,555,555
1374,3.893939393939394,0.8638357026727486,0,0,0,0,2,0,8,2,8,7,6,33,555,555
1375,3.3260869565217392,0.5956031254148627,0,0,0,0,2,0,9,5,7,0,0,23,555,555
1376,3.5476190476190474,0.7890621316595084,0,0,0,0,2,0,6,3,8,0,2,21,555,555
1390,2.8,0.8366600265340756,0,0,0,0,2,0,2,0,1,0,0,5,555,555
1397,4.0,,0,0,0,0,0,0,0,0,1,0,0,1,555,555
1405,2.78125,1.2243195389004184,0,1,1,1,3,1,3,2,3,0,1,16,555,555
1439,2.75,0.3535533905932738,0,0,0,0,0,1,1,0,0,0,0,2,555,555
1440,1.5,0.7071067811865476,0,0,1,0,1,0,0,0,0,0,0,2,555,555
1454,3.3333333333333335,0.5773502691896258,0,0,0,0,0,0,2,0,1,0,0,3,555,555
1459,2.857142857142857,0.6900655593423541,0,0,0,0,2,0,4,0,1,0,0,7,555,555
1499,2.2058823529411766,1.1866289374923054,0,2,2,0,7,2,1,1,1,0,1,17,555,"232, 555"
1503,3.0,1.6832508230603465,0,1,0,0,0,0,0,1,2,0,0,4,555,555
1518,3.5,1.2583057392117916,0,0,1,0,0,0,1,1,3,0,1,7,555,555
1541,3.1,1.0246950765959597,0,0,0,0,2,0,0,1,2,0,0,5,555,555
1542,3.625,1.1086778913041726,0,0,0,0,1,0,0,0,2,1,0,4,555,555
1562,2.3703703703703702,0.7415238026237254,0,0,2,3,8,4,8,1,1,0,0,27,555,555
1569,3.5714285714285716,0.7121396331779725,0,0,0,0,1,2,4,3,8,3,0,21,555,555
1584,3.693877551020408,0.9003259047111094,0,0,0,0,3,4,10,8,12,2,10,49,555,"48, 555"
1590,2.5555555555555554,0.9166666666666666,0,0,1,0,3,1,2,1,1,0,0,9,555,555
1591,2.6,1.0555973258234952,0,0,2,2,2,1,4,1,3,0,0,15,555,555
1603,2.625,0.75,0,0,0,0,2,0,1,1,0,0,0,4,555,555
1608,3.3142857142857145,0.7079975312115718,0,0,0,1,1,3,14,5,9,1,1,35,555,"232, 555"
1614,2.78125,1.3161655164403399,0,2,1,0,3,1,2,0,7,0,0,16,555,"156, 555"
1629,3.3333333333333335,1.1547005383792515,0,0,0,0,1,0,0,0,2,0,0,3,555,555
1663,3.761904761904762,0.8605092622837888,0,0,0,0,1,0,6,4,5,0,5,21,555,555
1665,2.8333333333333335,0.8616404368553292,0,0,1,0,2,1,5,1,2,0,0,12,555,"156, 555"
1674,3.7,0.7359800721939872,0,0,0,0,1,0,8,1,12,0,3,25,555,"555, 290"
1694,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
1711,2.909090909090909,1.4459976109624424,0,0,1,0,5,0,2,0,0,0,3,11,555,"156, 555"
1772,2.875,1.026436275942851,0,0,0,1,2,0,3,0,1,1,0,8,555,555
1779,2.7,1.0488088481701516,0,0,2,1,3,0,4,2,3,0,0,15,555,555
1855,2.5,1.0,0,0,0,0,3,0,0,0,1,0,0,4,555,555
1862,1.9166666666666667,1.2006942436218584,0,1,2,0,0,0,3,0,0,0,0,6,555,555
1882,2.119047619047619,0.8789875127776546,0,2,2,2,6,2,6,1,0,0,0,21,555,"156, 555"
1883,3.0,1.3385315336840842,0,1,1,0,2,0,4,0,3,1,1,13,555,"156, 555"
1884,3.909090909090909,0.8257228238447705,0,0,0,0,0,2,4,2,7,2,5,22,555,555
1909,3.4565217391304346,0.7820870022263401,0,0,0,0,2,1,8,2,7,2,1,23,555,"156, 555"
1958,3.8214285714285716,0.9116161231812194,0,0,0,0,1,0,4,0,5,1,3,14,555,555
1959,3.7777777777777777,0.6180165405913052,0,0,0,0,0,0,2,2,4,0,1,9,555,555
1965,3.4166666666666665,1.0624442944398915,0,0,0,0,4,0,0,0,6,2,0,12,555,"156, 555"
1970,3.0,0.7817359599705717,0,0,0,0,2,2,3,0,3,0,0,10,555,555
1971,2.4,0.6519202405202649,0,0,0,1,1,1,2,0,0,0,0,5,555,555
1974,2.8461538461538463,1.1616191175936175,0,0,1,0,5,0,3,1,1,1,1,13,555,555
1976,2.1,1.02469507659596,0,1,0,0,2,0,2,0,0,0,0,5,555,555
1977,2.3,0.6708203932499369,0,0,0,1,2,0,2,0,0,0,0,5,555,555
1983,2.4,0.5477225575051661,0,0,0,0,3,0,2,0,0,0,0,5,555,555
1985,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
1986,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
1991,2.7222222222222223,0.9052317076000179,0,0,0,1,3,0,3,0,2,0,0,9,555,555
1994,3.45,0.8645309671165331,0,1,0,0,1,3,5,6,12,1,1,30,555,"232, 555"
1995,1.6,0.5477225575051661,0,0,2,0,3,0,0,0,0,0,0,5,555,555
2002,2.9696969696969697,1.030316956233872,0,2,0,1,5,0,15,4,3,1,2,33,555,"555, 435"
2007,3.5,2.1213203435596424,0,0,0,0,1,0,0,0,0,0,1,2,555,555
2015,3.3125,0.37201190457142247,0,0,0,0,0,0,4,3,1,0,0,8,555,"555, 315"
2016,2.875,0.25,0,0,0,0,0,1,3,0,0,0,0,4,555,555
2021,3.3541666666666665,0.9380734960854459,0,0,1,2,0,0,6,6,7,1,1,24,555,"232, 555"
2072,3.142857142857143,1.292412345317728,0,0,2,0,2,0,3,3,1,1,2,14,555,555
2076,3.6875,0.7775728681078008,0,0,0,0,2,0,5,3,10,2,2,24,555,"156, 555, 346"
2088,2.7916666666666665,0.864931246172816,0,0,1,0,2,2,4,1,2,0,0,12,555,555
2091,2.25,0.9574271077563381,0,0,1,0,1,0,2,0,0,0,0,4,555,555
2110,3.25,0.9756654533819863,0,0,0,0,4,0,3,1,5,0,1,14,555,"156, 555"
2111,3.1875,0.6512350903146596,0,0,0,0,1,0,4,1,2,0,0,8,555,555
2121,2.2,0.4472135954999579,0,0,0,0,4,0,1,0,0,0,0,5,555,555
2124,3.357142857142857,0.9414050064894418,0,0,1,0,2,3,8,3,8,0,3,28,555,"555, 62"
2133,3.433333333333333,0.9976162063830435,0,0,1,0,0,1,6,0,4,2,1,15,555,555
2134,3.2666666666666666,0.7037315505489967,0,0,0,0,1,1,7,3,2,0,1,15,555,555
2146,3.3333333333333335,0.7487363091276265,0,0,0,0,1,1,5,0,4,1,0,12,555,555
2148,2.7857142857142856,1.2198750911856664,0,0,0,0,4,1,0,0,1,0,1,7,555,555
2149,1.75,1.5,0,0,3,0,0,0,0,0,1,0,0,4,555,555
2150,3.923076923076923,0.9319816219163035,0,0,0,0,0,2,2,0,5,0,4,13,555,555
2151,4.0,1.4142135623730951,0,0,0,0,0,0,1,0,0,0,1,2,555,555
2160,4.2272727272727275,0.592156525463792,0,0,0,0,0,0,1,3,9,3,6,22,555,"555, 290, 346"
2240,3.75,0.9574271077563381,0,0,0,0,0,0,2,0,1,0,1,4,555,"555, 290"
2241,3.5,1.2909944487358056,0,0,0,0,1,0,1,0,1,0,1,4,555,555
2243,3.5588235294117645,0.9663454503498036,0,0,0,0,3,0,4,0,7,1,2,17,555,"156, 555"
2247,3.0,0.5773502691896257,0,0,0,0,1,0,5,0,1,0,0,7,555,"156, 555"
2255,1.5,0.7071067811865476,0,0,1,0,1,0,0,0,0,0,0,2,555,555
2256,2.0,,0,0,0,0,1,0,0,0,0,0,0,1,555,555
2259,3.1,1.3416407864998738,0,0,0,0,2,1,0,0,1,0,1,5,555,555
2260,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
2261,3.3,1.396424004376894,0,0,0,0,2,0,1,0,0,1,1,5,555,555
2262,3.0,0.6324555320336759,0,0,0,0,1,0,4,0,1,0,0,6,555,555
2263,2.75,0.9574271077563381,0,0,0,0,2,0,1,0,1,0,0,4,555,555
2264,2.75,0.5,0,0,0,0,1,0,3,0,0,0,0,4,555,555
2288,3.9482758620689653,1.0884526007316115,0,1,0,0,2,0,3,2,10,2,9,29,555,"555, 3"
2294,3.142857142857143,0.7918232927769472,0,0,0,1,3,4,8,5,6,0,1,28,555,"156, 555, 286"
2301,3.5416666666666665,0.8106768589869638,0,0,0,0,1,0,4,2,3,1,1,12,555,555
2312,3.7857142857142856,0.809173593712687,0,0,0,0,0,1,1,0,4,0,1,7,555,555
2335,3.3095238095238093,0.6796357567879738,0,0,0,0,3,0,6,5,7,0,0,21,555,555
2344,3.25,0.9574271077563381,0,0,0,0,1,0,1,0,2,0,0,4,555,555
2346,3.0,0.6123724356957945,0,0,0,0,0,2,2,0,1,0,0,5,555,555
2348,3.5833333333333335,0.8010409893798611,0,0,0,0,1,0,0,1,4,0,0,6,555,555
2352,3.625,0.806225774829855,0,0,0,0,1,0,6,0,7,0,2,16,555,"156, 555, 290"
2359,4.038461538461538,0.379777262656375,0,0,0,0,0,0,0,2,9,1,1,13,555,"555, 290"
2365,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
2367,2.8333333333333335,1.118033988749895,0,0,1,0,2,0,4,1,0,0,1,9,555,555
2369,2.607142857142857,0.7384644001776052,0,0,1,0,4,1,7,0,1,0,0,14,555,"156, 555, 290"
2373,2.5,0.9574271077563381,0,0,1,0,2,1,2,0,1,0,0,7,555,555
2374,3.0714285714285716,0.9322272357358045,0,0,0,0,2,1,1,0,3,0,0,7,555,555
2375,2.9,0.806225774829855,0,0,1,0,2,1,8,0,3,0,0,15,555,555
2376,3.2142857142857144,0.9550329376979162,0,0,0,1,1,2,4,2,2,1,1,14,555,555
2378,2.730769230769231,1.2009611535381535,0,1,1,0,3,1,2,2,2,1,0,13,555,"153, 555"
2391,3.875,0.6408699444616557,0,0,0,0,0,0,2,0,5,0,1,8,555,"555, 290"
2393,3.4210526315789473,0.7122569350455409,0,0,0,0,1,1,7,4,4,1,1,19,555,555
2400,3.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,555,555
2402,2.75,0.9951806948412009,0,0,1,0,5,1,3,1,2,1,0,14,555,555
2403,3.526315789473684,0.9497614351118553,0,0,0,0,3,1,3,3,5,2,2,19,555,555
2405,3.107142857142857,0.711946719823985,0,0,1,0,0,0,8,3,2,0,0,14,555,555
2408,2.3333333333333335,0.816496580927726,0,0,1,0,2,0,3,0,0,0,0,6,555,555
2410,3.0294117647058822,0.8191189671549189,0,0,0,0,5,0,6,2,3,1,0,17,555,555
2411,2.8947368421052633,1.1374795159134985,0,0,2,0,5,0,6,2,2,0,2,19,555,555
2416,2.9,0.9102589898327995,0,0,1,1,2,0,6,2,3,0,0,15,555,555
2418,3.125,1.0307764064044151,0,0,0,0,1,1,0,0,2,0,0,4,555,555
2428,2.3636363636363638,0.8090398349558905,0,0,0,3,3,1,3,0,1,0,0,11,555,555
2436,4.166666666666667,0.7637626158259734,0,0,0,0,0,0,0,1,1,0,1,3,555,555
2445,2.9,0.7416198487095664,0,0,0,0,1,1,2,0,1,0,0,5,555,555
2448,3.25,0.3535533905932738,0,0,0,0,0,0,1,1,0,0,0,2,555,555
2451,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
2456,2.5833333333333335,1.0206207261596576,0,0,1,0,1,1,2,0,1,0,0,6,555,555
2458,3.0,0.8944271909999159,0,0,0,0,2,0,2,0,2,0,0,6,555,555
2460,2.0,1.0,0,0,1,0,1,0,1,0,0,0,0,3,555,555
2463,3.15,0.944281031614353,0,0,0,0,3,1,1,0,5,0,0,10,555,555
2469,3.5,0.7071067811865476,0,0,0,0,0,0,3,0,1,1,0,5,555,555
2471,1.9642857142857142,0.9499855406649763,0,1,4,1,2,1,5,0,0,0,0,14,555,555
2473,2.5833333333333335,0.4915960401250875,0,0,0,0,2,1,3,0,0,0,0,6,555,555
2474,3.5,0.5477225575051661,0,0,0,0,0,0,3,0,3,0,0,6,555,555
2476,4.0,0.7559289460184544,0,0,0,0,0,0,2,0,4,0,2,8,555,555
2496,3.1538461538461537,0.7741827783921407,0,0,0,1,1,0,6,1,4,0,0,13,555,555
2498,2.0,0.816496580927726,0,0,1,0,2,0,1,0,0,0,0,4,555,555
2504,3.25,0.9574271077563381,0,0,0,0,1,0,1,0,2,0,0,4,555,555
2505,2.7777777777777777,1.0034662148993578,0,0,1,0,2,1,2,1,2,0,0,9,555,555
2506,3.2,1.1510864433221337,0,0,0,0,1,1,1,1,0,0,1,5,555,555
2513,2.9444444444444446,1.1843892002959913,0,0,1,0,2,0,3,1,1,0,1,9,555,555
2517,3.0625,0.9425459443140463,0,0,1,0,0,0,4,1,2,0,0,8,555,555
2518,2.8125,0.8425090080061035,0,0,0,0,3,1,2,0,2,0,0,8,555,555
2522,3.25,1.2583057392117916,0,0,0,0,1,0,2,0,0,0,1,4,555,555
2525,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,555,555
2527,3.375,0.5175491695067657,0,0,0,0,0,0,5,0,3,0,0,8,555,555
2530,2.9375,1.015504800579495,0,0,0,0,3,0,3,1,0,0,1,8,555,"555, 359"
2531,3.25,1.5,0,0,0,0,2,0,0,0,1,0,1,4,555,555
2532,3.3333333333333335,1.5275252316519465,0,0,0,0,1,0,1,0,0,0,1,3,555,555
2549,2.75,0.5,0,0,0,0,1,0,3,0,0,0,0,4,555,"555, 290"
2551,3.3333333333333335,0.816496580927726,0,0,0,0,1,0,2,0,3,0,0,6,555,555
2574,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
2597,3.0,,0,0,0,0,0,0,1,0,0,0,0,1,555,555
2639,3.125,0.6291528696058958,0,0,0,0,0,1,2,0,1,0,0,4,555,555
2642,2.34375,0.9437293044088437,0,0,3,2,3,0,5,3,0,0,0,16,555,555
2662,3.357142857142857,0.8521681032463466,0,0,0,0,1,0,3,0,2,1,0,7,555,555
2672,2.4285714285714284,1.1700630833624397,0,1,1,0,0,0,4,1,0,0,0,7,555,555
2694,3.3620689655172415,0.8117062246120154,0,0,0,1,2,2,8,6,8,0,2,29,555,"232, 555, 435"
2717,2.84375,0.9283830897266078,0,1,1,1,5,4,11,4,4,0,1,32,555,"232, 555"
2724,2.840909090909091,1.1061124935940505,0,1,1,2,3,0,8,2,4,0,1,22,555,555
2735,2.7916666666666665,0.8106768589869638,0,0,0,1,3,1,4,1,2,0,0,12,555,555
2746,3.3448275862068964,0.6827393389325889,0,0,0,1,1,1,10,8,7,0,1,29,555,555
2748,1.8333333333333333,0.7637626158259733,0,0,1,0,1,1,0,0,0,0,0,3,555,555
2752,2.6,0.5477225575051661,0,0,0,0,2,0,3,0,0,0,0,5,555,"156, 555"
2772,3.5,1.0801234497346435,0,0,0,1,0,0,1,2,2,0,1,7,555,"555, 290"
2791,3.712962962962963,0.9693503555525851,0,0,2,0,3,2,7,9,19,2,10,54,555,"232, 48, 156, 555, 290"
2792,2.875,1.0252494153309055,0,0,1,0,3,1,3,1,2,1,0,12,555,555
2793,2.1666666666666665,0.8660254037844386,0,0,2,0,4,0,2,1,0,0,0,9,555,555
2794,2.7142857142857144,0.4258153136263201,0,0,0,0,3,2,9,0,0,0,0,14,555,555
2796,2.6666666666666665,1.14564392373896,0,1,0,0,3,0,2,1,2,0,0,9,555,"156, 555"
2802,3.1875,0.37201190457142247,0,0,0,0,0,0,6,1,1,0,0,8,555,555
2817,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
2827,2.2,0.8366600265340756,0,0,1,0,2,0,2,0,0,0,0,5,555,"555, 290"
2829,2.75,1.2583057392117916,0,0,1,0,0,0,2,0,1,0,0,4,555,555
2846,4.1,0.8215838362577492,0,0,0,0,0,0,1,1,0,2,1,5,555,555
2862,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,555,555
2877,3.25,1.5,0,0,1,0,0,0,0,0,3,0,0,4,555,555
2889,3.8333333333333335,0.6831300510639732,0,0,0,0,0,0,1,2,2,0,1,6,555,555
2900,2.5,0.7071067811865476,0,0,0,0,1,0,1,0,0,0,0,2,555,555
2907,3.4,1.140175425099138,0,0,0,0,1,0,2,0,1,0,1,5,555,555
2926,3.1666666666666665,0.752772652709081,0,0,0,0,1,0,3,0,2,0,0,6,555,"156, 555"
2942,2.8333333333333335,0.7071067811865475,0,0,0,0,3,0,4,1,1,0,0,9,555,"555, 359"
2950,2.611111111111111,0.927960727138337,0,0,1,0,3,0,3,1,1,0,0,9,555,555
2967,4.0,0.0,0,0,0,0,0,0,0,0,2,0,0,2,555,555
2986,2.8181818181818183,1.4190265549440446,0,0,3,0,1,0,3,1,1,1,1,11,555,555
2989,3.7666666666666666,0.7286647932708021,0,0,0,0,0,1,4,1,5,3,1,15,555,555
3016,3.0833333333333335,0.6645800679125629,0,0,0,0,1,0,3,1,1,0,0,6,555,555
3024,2.75,1.1726039399558574,0,0,1,0,1,0,3,0,0,1,0,6,555,"555, 3"
3036,3.6,1.140175425099138,0,0,0,0,1,0,1,0,2,0,1,5,555,555
3039,3.5833333333333335,0.8030738049717997,0,0,0,0,2,0,7,4,8,0,3,24,555,"156, 555"
3051,2.5,0.8660254037844386,0,0,0,1,0,0,2,0,0,0,0,3,555,555
3070,3.6923076923076925,1.0111557236330602,0,0,0,0,1,1,4,0,3,1,3,13,555,555
3072,3.3684210526315788,1.10355618674807,0,0,1,0,2,2,5,0,6,0,3,19,555,"156, 555"
3087,3.15625,0.9437293044088437,0,0,1,1,0,0,9,0,3,2,0,16,555,"156, 555"
3098,3.764705882352941,0.6153669397914022,0,0,0,0,0,1,3,2,9,1,1,17,555,555
3105,3.6333333333333333,0.6113996432854076,0,0,0,0,1,0,3,1,10,0,0,15,555,"555, 290"
3107,3.5416666666666665,0.9159777025207282,0,0,0,0,2,0,2,2,4,1,1,12,555,555
3109,3.3333333333333335,0.5773502691896258,0,0,0,0,0,0,2,0,1,0,0,3,555,555
3111,4.25,0.5,0,0,0,0,0,0,0,0,3,0,1,4,555,555
3175,3.6447368421052633,0.8846124112092447,0,0,0,0,3,4,5,6,13,1,6,38,555,"232, 156, 555"
3197,3.3333333333333335,0.5773502691896258,0,0,0,0,0,0,2,0,1,0,0,3,555,555
3206,2.3333333333333335,0.5773502691896258,0,0,0,0,2,0,1,0,0,0,0,3,555,555
3250,3.0833333333333335,1.0206207261596574,0,0,0,0,1,1,3,0,0,0,1,6,555,"555, 290"
3251,3.7,0.4472135954999579,0,0,0,0,0,0,1,1,3,0,0,5,555,555
3257,3.0,1.0752906583803283,0,0,1,0,5,1,3,1,5,0,1,17,555,555
3258,2.65,0.7835106182362106,0,0,0,1,3,1,3,1,1,0,0,10,555,555
3263,2.727272727272727,1.1037127426019047,0,0,1,0,5,0,1,0,4,0,0,11,555,555
3269,2.933333333333333,0.7761320457119087,0,0,0,0,4,1,7,0,2,1,0,15,555,555
3354,3.0,0.674199862463242,0,0,0,1,1,0,6,3,1,0,0,12,555,"232, 555"
